ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	strand	CNSvsS2.logFC	CNSvsS2.adjPValue	CNSvsBG3.logFC	CNSvsBG3.adjPValue	BG3vsS2.logFC	BG3vsS2.adjPValue
FBgn0050195	CG30195	2R	22646616	22647245	-1	5.49533984738359	9.53184965736526e-05	4.18201039373804	0.000468716256132473	1.31332945364555	0.510069115017809
FBgn0034753	CG2852	2R	22644646	22646344	-1	1.83953980228246	9.44649659856471e-06	1.18567762914038	0.000202135147370899	0.653862173142081	0.0188441789091519
FBgn0040091	Ugt317A1	2R	22641786	22643917	-1	-3.09214378255618	2.96329785481074e-07	-1.02388077290067	0.000587664160057824	-2.06826300965552	3.41537055506049e-05
FBgn0034750	CG3732	2R	22638807	22640201	-1	1.57105050753944	2.71567983055948e-05	1.5511613423432	3.89638430745286e-05	0.0198891651962417	0.965004762974776
FBgn0019949	Cdk9	2R	22636063	22637727	-1	0.905422762231676	0.00139456830886086	1.55688238215489	6.32116306482389e-05	-0.651459619923215	0.0297755640008123
FBgn0034748	CG17807	2R	22634019	22635942	-1	-0.247372420175309	0.230123980021396	-0.0249536600990805	0.913285234530998	-0.222418760076228	0.409927246595065
FBgn0034745	CG4329	2R	22609334	22613376	-1	-1.66843195774345	0.00313109104238553	-1.49406596872398	0.0094605569799237	-0.174365989019464	0.791146736271729
FBgn0034742	CG4294	2R	22600405	22605667	-1	-1.53081688086684	0.00192639622949944	-0.900825325590768	0.0372848740698362	-0.629991555276069	0.20763274116099
FBgn0034797	nahoda	2R	22896174	22916719	1	-0.496418961631429	0.545449127128648	-0.0123608205096405	0.99345138887475	-0.484058141121789	0.70051926857711
FBgn0034803	CG9849	2R	22937279	22939025	1	0.509504620373919	0.021298403747523	1.1119938113983	0.000366894448734236	-0.602489191024377	0.0315748517147414
FBgn0021979	l(2)k09913	2R	23067196	23071875	1	1.75026088407325	1.03788679855216e-05	1.17629432735421	0.00017248759305803	0.573966556719038	0.0291512650205948
FBgn0034816	CG3085	2R	23074823	23076857	1	1.89790440437561	0.0010187298463638	0.396277390429767	0.327171572105615	1.50162701394585	0.0150024038818283
FBgn0034817	Art7	2R	23076688	23079038	-1	-0.350062314261476	0.208727044871722	-0.394503022719674	0.169231215547432	0.0444407084581982	0.930698780793204
FBgn0003062	Fib	2R	23072909	23074725	-1	-0.746060152993199	0.0230355787996027	-1.44981357107345	0.00063057555792306	0.703753418080256	0.0753187260969532
FBgn0034814	CG9890	2R	23062747	23064260	-1	-0.0585515985116062	0.818636163282193	0.188647456697197	0.47324418242332	-0.247199055208804	0.458084048171755
FBgn0010622	DCTN3-p24	2R	23061420	23062593	-1	1.80532021708695	1.7169255187901e-05	1.32243663408191	0.000166403597560635	0.482883583005037	0.0877779761017442
FBgn0034808	CG9896	2R	22993669	22998884	-1	4.48739082721856	9.39316461053254e-05	4.08878945446146	0.000276960678435301	0.398601372757103	0.809463768332417
FBgn0034804	CG3831	2R	22938987	22941169	-1	3.01238620249006	1.46741698521968e-06	2.30455676957849	9.6275789711704e-06	0.707829432911572	0.0358223682780464
FBgn0034802	CNBP	2R	22934569	22937077	-1	-0.658359016076885	0.0078886269248317	-1.79883909119845	1.49954575688791e-05	1.14048007512156	0.00166552058215711
FBgn0034800	CG3788	2R	22932035	22934077	-1	1.06899530764635	0.00174187246920577	1.17342047577573	0.0013990464119735	-0.104425168129374	0.792941780978852
FBgn0010660	Nup214	2R	22918937	22924742	-1	-0.695018273463533	0.00356401975905401	-0.124647242192764	0.529570027386646	-0.570371031270769	0.0334058824909434
FBgn0050187	CG30187	2R	22916843	22918790	-1	-4.4679628670645	9.67032487014602e-07	0.258871251649912	0.54527509130258	-4.72683411871442	1.29776810187129e-05
FBgn0050410	Rpi	2R	23355183	23356441	1	0.0509090424404419	0.838353387342013	-0.591348468168484	0.0293035702968989	0.642257510608925	0.0518860164295389
FBgn0034853	Ice1	2R	23366866	23371459	1	-1.57232373717973	5.08530651190539e-05	-0.299870634423888	0.217712501600082	-1.27245310275584	0.00161569240744127
FBgn0041712	yellow-d	2R	23378573	23380438	1	0.704596545805179	0.0458309338995596	1.26378361855227	0.00447517377215531	-0.559187072747086	0.217675506303448
FBgn0034856	yellow-d2	2R	23381197	23382591	1	0.0560283267288296	0.894392497027296	0.38368301345017	0.393502010593568	-0.32765468672134	0.579583217058687
FBgn0034858	eIF2Bdelta	2R	23386521	23389052	1	-0.406931646141355	0.230303410972027	-0.559175771305742	0.113557626314869	0.152244125164387	0.756488971500028
FBgn0034861	CG9815	2R	23421521	23433354	-1	1.71099494714048	0.155418445157552	-3.10396947720722	0.00214230373986601	4.8149644243477	0.00287271827460207
FBgn0034860	CG9812	2R	23412320	23419684	-1	9.57279219578148	1.97178007539562e-05	9.57279219578148	4.29786694305957e-05	0	1
FBgn0034859	CG3520	2R	23396770	23402309	-1	0.490683021494207	0.0598605637448271	1.04642282482487	0.00192251626058691	-0.555739803330667	0.0883925280569799
FBgn0028497	CG3530	2R	23389009	23396680	-1	0.0706918460271549	0.694049928024403	1.03269093224239	0.000301882844649336	-0.961999086215239	0.00180369752018157
FBgn0050414	CG30414	2R	23384200	23385468	-1	-0.914197638231414	0.116715649835303	-1.15229573243891	0.0675074409846422	0.238098094207498	0.779629348026572
FBgn0040660	CG13551	2R	23377866	23383424	-1	1.62336065933921	3.46555916691746e-05	1.65722146306529	3.89315143426996e-05	-0.0338608037260787	0.929635181164182
FBgn0034854	Golgin245	2R	23371360	23377045	-1	-2.44194542903369	1.40797798285087e-06	-0.747329751680463	0.0047194447100147	-1.69461567735323	0.000149721023406654
FBgn0003977	vir	2R	23360192	23366355	-1	-0.119647751477043	0.604288707054628	0.345273288559141	0.156746269096792	-0.464921040036184	0.125487072064301
FBgn0034849	CG3500	2R	23356372	23357565	-1	0.429307659936516	0.0488611428246265	1.1827417122778	0.000298341031599199	-0.753434052341284	0.0132636946939767
FBgn0041234	Gr59f	2R	23542510	23543885	1	-0.532442641858814	0.703527721014887	-6.45815211824255	1.05106430466723e-05	5.92570947638374	0.000189775378235514
FBgn0050185	AIMP3	2R	23544024	23544901	1	0.954715687879938	0.00352523552866678	0.662970998432595	0.0250038628087071	0.291744689447343	0.381255780493514
FBgn0034877	levy	2R	23548239	23548982	1	1.22931251174618	0.000134301198287142	0.799203689316687	0.00236235091675872	0.430108822429489	0.095628625447606
FBgn0010501	Dcp-1	2R	23551313	23553547	1	1.78967315926105	0.000418397211383867	-0.0976688622858827	0.773272912173471	1.88734202154693	0.00135426257019705
FBgn0034880	ItgaPS5	2R	23556672	23560263	1	2.74163137462225	0.000247691884240784	2.35694768814415	0.000986055560167036	0.384683686478091	0.626620987631776
FBgn0015277	Pi3K59F	2R	23560492	23564045	1	0.0132014748694473	0.96463353961024	-0.541215637083838	0.0607525639895554	0.554417111953286	0.11644013548486
FBgn0050184	CG30184	2R	23563973	23564780	1	0.156733134103258	0.700066499547008	-0.226360617485765	0.587774869684256	0.383093751589023	0.482534754297592
FBgn0015903	apt	2R	23564891	23599526	1	-1.07679434051558	0.000942260283230603	-1.19185010482933	0.000613698760484023	0.115055764313751	0.739006082656554
FBgn0004795	retn	2R	23632610	23654820	1	2.60663134722728	0.0079967261971822	6.47967786902145	0.00232637482417034	-3.87304652179417	0.1526096570846
FBgn0034887	St1	2R	23681623	23682952	1	-4.57472736377121	2.09892905382661e-05	-0.314081532752733	0.822326151808835	-4.26064583101847	0.000847563408723663
FBgn0016762	angel	2R	23694003	23695232	1	0.629797316350574	0.015019449979875	0.918726473301781	0.00254991752035179	-0.288929156951207	0.328786503533659
FBgn0034893	mRpL43	2R	23698105	23699014	1	1.10292195953759	0.00122697145201395	1.48010069060526	0.00027561575597547	-0.377178731067673	0.25370502949849
FBgn0013548	l(2)dtl	2R	23702477	23705403	1	-0.834035381849204	0.00454551684861169	-0.532153260233984	0.0450207204267574	-0.30188212161522	0.33465576248641
FBgn0034897	Sesn	2R	23713900	23734846	1	4.47716251241043	0.00121209754097428	6.94840446170983	0.00139150622865748	-2.4712419492994	0.414998610543216
FBgn0034902	CG5532	2R	23752754	23753515	1	1.6319631278386	1.1914694637038e-05	1.2899110435941	7.22077735952448e-05	0.342052084244499	0.151177911916188
FBgn0000562	egl	2R	23734904	23746829	-1	-3.23639955241318	7.45411525858783e-07	-3.13039774827915	1.43633371105391e-06	-0.106001804134035	0.762036263767903
FBgn0011297	Alg3	2R	23705439	23709792	-1	0.0250542271536691	0.90417364735667	-0.608561742936752	0.00995974670939208	0.633615970090421	0.0244375107886006
FBgn0034894	sigmar	2R	23698949	23702406	-1	-1.64858097698353	0.00020361081510495	-0.216110913163602	0.49168187131135	-1.43247006381993	0.00346521935069981
FBgn0050183	CG30183	2R	23690247	23697824	-1	0.0165631516596565	0.947774900663126	-0.238705875818659	0.32251428726304	0.255269027478315	0.408148706439236
FBgn0011296	l(2)efl	2R	23684651	23685543	-1	8.46693982105395	6.68591747768572e-05	5.61031518928496	0.00026276368030959	2.85662463176899	0.311806291528272
FBgn0034885	Eglp4	2R	23607592	23614710	-1	-1.04220744279486	0.0128210219602783	5.04349864607851	0.000119252178056596	-6.08570608887337	8.03615134582098e-05
FBgn0034883	Eglp2	2R	23603722	23616754	-1	8.55313719091883	0.000160656149970007	8.55313719091883	0.000359665615534096	0	1
FBgn0034879	Rrp4	2R	23555018	23556217	-1	0.24565852735586	0.334911090336732	-0.9111660932847	0.00388235970373429	1.15682462064056	0.00419027693230604
FBgn0034878	pita	2R	23548967	23554712	-1	-0.884988754251034	0.0014030316056082	-0.708003481919418	0.00613312698119292	-0.176985272331616	0.52567241987148
FBgn0034876	wmd	2R	23544823	23548151	-1	1.58572346074162	6.0391991762442e-05	0.318275456755954	0.16807362904129	1.26744800398567	0.00124900550297522
FBgn0041233	Gr59e	2R	23541054	23542379	-1	-1.02633756452384	0.507189798393882	-7.05050123958028	1.14924041863199e-05	6.02416367505644	0.000234980918098504
FBgn0050181	ppk3	2R	23538631	23540773	-1	-0.986401346451075	0.592962785281754	-5.69958283004018	0.000339351847634981	4.71318148358911	0.00484832094284985
FBgn0015372	RabX1	2R	23519839	23523613	-1	1.88665169880512	4.70746209365262e-05	-1.0305057664639	0.0016591705806374	2.91715746526902	1.82493065105578e-05
FBgn0034908	CG5543	2R	23809236	23811398	1	0.0142593094480496	0.950716442721322	-0.519332086737564	0.0307715546909671	0.533591396185614	0.0657825143743768
FBgn0034911	GlyT	2R	23820354	23839864	1	2.85333859501795	0.00421432385597518	2.98559801018888	0.00724857074353507	-0.132259415170928	0.971546310681785
FBgn0034914	CG5554	2R	23845001	23847024	1	1.36946607531013	5.73414349827396e-05	0.303232844753939	0.132446240425513	1.06623323055619	0.00140567019591023
FBgn0024234	gbb	2R	23851562	23853247	1	-0.962529400053564	0.00140183289877679	-1.03326173670542	0.00105352120024169	0.0707323366518534	0.842842883710506
FBgn0034919	CG5569	2R	23865414	23866654	1	0.141850165189483	0.574435571584435	0.435529799344695	0.112758294303681	-0.293679634155213	0.381255780493514
FBgn0011236	ken	2R	23870273	23877442	1	-5.0441018372939	5.59136096235137e-08	-4.92974950986089	1.0959745727817e-07	-0.114352327433013	0.681758204959784
FBgn0034924	CG17658	2R	23895063	23896997	1	-1.57423701200356	0.0170842316623305	-3.07489917015591	0.000229753933418066	1.50066215815235	0.031442946892492
FBgn0034928	CG13562	2R	23903750	23905269	1	0.834776894667243	0.114793958956012	1.5060790250301	0.02507756538307	-0.67130213036286	0.40709782147888
FBgn0023477	Taldo	2R	23940410	23942114	1	-0.216840060416019	0.38888105046646	-1.13688118418779	0.00102106426780225	0.920041123771775	0.0132419741299627
FBgn0001123	Galphas	2R	23942538	23946936	1	-0.211530460125273	0.524571355281928	0.0680303054012923	0.851648470224033	-0.279560765526565	0.529803043113824
FBgn0034936	Stoml2	2R	23949201	23952459	1	0.518484396724515	0.0624973694272426	0.00584557631697761	0.98645172436918	0.512638820407537	0.130019721716606
FBgn0034937	fzr2	2R	23950647	23952096	1	1.64954468197681	0.0020008502249035	-0.0147404229929691	0.973930425572189	1.66428510496978	0.00788812765996854
FBgn0034939	thoc5	2R	23954091	23956406	1	0.438741936900785	0.0494222544565	0.125151943704306	0.555248881006544	0.313589993196478	0.240940904615517
FBgn0020764	Alas	2R	23964772	23966757	1	-0.799964755150112	0.0304638228536047	-0.437422283163463	0.2122401030576	-0.362542471986649	0.412900208869345
FBgn0003008	or	2R	23967939	23968943	1	1.03704046952462	0.000736195947893307	0.941889988392455	0.00172360430401319	0.0951504811321642	0.770200409915323
FBgn0034946	CG3065	2R	23970305	23972233	1	0.0847563821092162	0.671558953750558	0.281461652433104	0.18062258829827	-0.196705270323888	0.45314233420001
FBgn0002791	mr	2R	23972431	23975408	1	0.0153234550741296	0.950884537183675	0.678958780670477	0.0162383658404472	-0.663635325596348	0.0421603434323337
FBgn0005612	Sox14	2R	23978801	23985177	1	1.17739704115091	0.0071721117966552	-0.35569259664183	0.318105923556928	1.53308963779274	0.00601755994184733
FBgn0050178	CG30178	2R	23986615	23987308	1	2.16578556029582	0.00352268079278423	1.67479719657846	0.0176779903935209	0.490988363717367	0.636059763043995
FBgn0034950	Pask	2R	23988738	23992049	1	2.26878821654798	0.00110399615348879	2.00617885405351	0.00293495269951544	0.262609362494469	0.719104217433641
FBgn0034959	Xxylt	2R	24022343	24023981	1	1.9363036615508	8.51847880167883e-06	2.51247302066487	2.94375915133575e-06	-0.576169359114068	0.0462909970744087
FBgn0011695	EbpIII	2R	24026172	24027518	1	1.64812787234587	0.0253459855556212	3.06890199018367	0.00562826089491044	-1.4207741178378	0.275230817778252
FBgn0034961	CG3163	2R	24029317	24030555	1	1.30529498827455	0.000166836251514413	1.23116722445184	0.000331699250326054	0.0741277638227114	0.827941500695155
FBgn0034962	MAN1	2R	24033974	24036707	1	0.241338134860191	0.206355694910635	0.919200178943248	0.000865930345955222	-0.677862044083058	0.0148368232167555
FBgn0034964	IntS1	2R	24037943	24044458	1	-0.925857961494696	0.000736111350150663	0.233739623987026	0.261415709977684	-1.15959758548172	0.00115810274358941
FBgn0003353	sei	2R	24047411	24053035	1	1.28755315100063	0.00498771625845787	1.85494604145184	0.000935324511489759	-0.567392890451212	0.260397259853896
FBgn0034966	CG13563	2R	24055306	24057599	1	-2.21910894047123	0.00142355988122979	-1.64305726892889	0.0138130499284633	-0.576051671542344	0.39359733310324
FBgn0034968	RpL12	2R	24060378	24061860	1	-0.016882548736854	0.920065879610626	0.0250785792512528	0.886107388892088	-0.0419611279881068	0.872140163273263
FBgn0034971	Gpat4	2R	24068757	24073552	1	-0.114787493865979	0.520032825973063	0.607143424549933	0.00669011802969299	-0.721930918415913	0.00812719913725983
FBgn0034970	yki	2R	24065975	24068485	-1	-1.32648646225814	0.000144606385496145	-0.240018575448726	0.302847315777014	-1.08646788680941	0.00327812112091413
FBgn0023170	RpL39	2R	24061853	24062431	-1	0.445910326887168	0.0290945071252854	0.539533892913778	0.01341188648686	-0.0936235660266102	0.715685967027948
FBgn0034965	ppk29	2R	24052917	24057137	-1	-0.76827045972579	0.0933728873202782	-0.428165807739539	0.367980712849645	-0.340104651986252	0.57997082997628
FBgn0028552	gammaSnap1	2R	24047145	24048903	-1	-0.308495806858693	0.244696913768188	1.17368384246605	0.00229693307241883	-1.48217964932474	0.00200859893178301
FBgn0011726	tsr	2R	24044453	24046805	-1	0.316947596999454	0.0950189754921511	0.40667182463344	0.0429071022995469	-0.0897242276339861	0.724210545201957
FBgn0034963	Not11	2R	24036720	24037915	-1	1.30072568976112	0.000470344059088146	1.52748405793096	0.0002530588779262	-0.226758368169845	0.515134761802361
FBgn0013764	Chi	2R	24031538	24033943	-1	1.26183645786835	0.000197295536688926	1.15523630722437	0.000429812445061702	0.106600150643977	0.722869510084579
FBgn0050172	CG30172	2R	24030546	24031427	-1	10.8812446169232	4.25230328961354e-08	12.2846962956331	9.23604479138317e-08	-1.40345167870981	0.413341297082428
FBgn0061198	HSPC300	2R	24027717	24028789	-1	1.89547306360068	5.65252222226552e-06	1.97227701957301	6.62196605380774e-06	-0.0768039559723297	0.787321031873868
FBgn0034958	CG3907	2R	24019898	24022298	-1	-0.124127042522807	0.595242439479569	1.17357698423571	0.000855830489293371	-1.29770402675851	0.00170446288046585
FBgn0034956	CG4324	2R	24014917	24017198	-1	-0.748965971594119	0.111947787192183	0.940179579339105	0.124371719437073	-1.68914555093322	0.028741303812429
FBgn0034951	CG3860	2R	23992138	23995055	-1	-0.640252879368701	0.0364072331898024	0.697999400948096	0.0389143765350116	-1.3382522803168	0.00459477532308318
FBgn0034948	PPP1R15	2R	23975599	23977255	-1	-1.01517265655945	0.00129864087311942	-1.16106554371695	0.000671884409126352	0.1458928871575	0.656681900887903
FBgn0034945	CG10904	2R	23968941	23970073	-1	0.551624432694788	0.0300498974885558	0.688491812637848	0.0136569907945622	-0.13686737994306	0.676067496896904
FBgn0034940	CG16787	2R	23956335	23957405	-1	0.0476517941253825	0.886376473223125	-0.625164739399068	0.0693624492513286	0.67281653352445	0.114289768069246
FBgn0034938	CG3803	2R	23952513	23954048	-1	1.38023329607049	0.000170104004621113	1.11157639318717	0.000861838015741037	0.268656902883314	0.370587941822273
FBgn0034935	Orcokinin	2R	23946959	23949076	-1	5.07894024207447	6.41061392886363e-06	5.96446160511953	7.65186939227944e-06	-0.885521363045057	0.345898584118374
FBgn0034933	CG3735	2R	23937077	23939754	-1	-1.45021340769242	0.000266971265953307	-0.542369858261415	0.0705541885640215	-0.907843549431003	0.0205762843268956
FBgn0015268	Nap1	2R	23905175	23907294	-1	0.591926767511202	0.234511485938822	1.09353761778612	0.0664790329821958	-0.501610850274915	0.502911108101975
FBgn0034925	CG5339	2R	23896896	23898246	-1	0.349752528366492	0.152450023792551	-0.0469622140103141	0.854215660724365	0.396714742376807	0.198312385085657
FBgn0034923	Upf3	2R	23893066	23894987	-1	0.332159885784181	0.169696538529069	0.136793859680135	0.573662728700513	0.195366026104046	0.533498853166865
FBgn0034921	DCP1	2R	23888764	23890276	-1	1.16845592668675	0.00126089415017405	0.30071409993182	0.263925541374547	0.867741826754932	0.0208316840039415
FBgn0025334	PHDP	2R	23883136	23884440	-1	10.6798097598246	2.229898065598e-06	10.6798097598246	4.86135115055108e-06	0	1
FBgn0025336	CG4882	2R	23880817	23882927	-1	0.687023612172628	0.00966051708882571	1.39179107854524	0.000199041785457993	-0.704767466372611	0.0269445073454234
FBgn0025352	Mtpbeta	2R	23866648	23868603	-1	0.544537018108145	0.0315443689298044	0.44237548198708	0.0730152874853282	0.102161536121065	0.756488971500028
FBgn0025335	Cpes	2R	23862962	23865398	-1	-1.12710447269136	0.000128921414289734	-0.776873830303214	0.00187154259208266	-0.350230642388146	0.152385161449269
FBgn0004581	bgcn	2R	23853270	23858921	-1	0.763246974996087	0.130072500171498	0.389955915027861	0.451124572228049	0.373291059968226	0.603153348029224
FBgn0034918	Pym	2R	23855954	23856936	-1	0.92369682014851	0.00510416915787807	-0.111168865867328	0.682601634736631	1.03486568601584	0.00975332218212723
FBgn0021895	ytr	2R	23847161	23851480	-1	-0.859389422856769	0.00168340233221064	-1.29084941923496	0.000141037006717845	0.431459996378193	0.117742643945846
FBgn0034915	eIF6	2R	23849246	23850301	-1	0.0172075635031552	0.964083615453266	-1.31245433221014	0.0028513069140616	1.32966189571329	0.0105134683354491
FBgn0034913	Snap29	2R	23843483	23844763	-1	0.906365815593515	0.0014120097887091	0.447600806521881	0.0519325274978678	0.458765009071634	0.0968942568190612
FBgn0003401	shu	2R	23841461	23843286	-1	-2.17082783281893	5.15245202034984e-06	-3.68977757310452	3.47713895386834e-07	1.51894974028559	0.000324876757822024
FBgn0034909	CG4797	2R	23812185	23818327	-1	1.49473960516206	0.0418005002076886	0.0900419732914249	0.894919544609182	1.40469763187064	0.134542904806531
FBgn0028411	Nxt1	2R	23811321	23811974	-1	0.49247513808941	0.109712000930867	-0.755673551138916	0.0217911679871854	1.24814868922833	0.00632784388602394
FBgn0010278	Ssrp	2R	23806361	23809004	-1	-0.751991837863175	0.00864074352075205	-1.59096033849792	9.35098857920108e-05	0.838968500634748	0.017751809142373
FBgn0034975	enok	2R	24099210	24107032	1	-2.1985266177571	3.9036181522948e-06	-0.666132501321134	0.0115679740299288	-1.53239411643597	0.000397178359556969
FBgn0041706	CG3253	2R	24114398	24116359	1	9.73622482444391	1.02756916160729e-07	7.1801353290104	2.9780685706469e-07	2.5560894954335	0.079748068208703
FBgn0021875	Zfrp8	2R	24133989	24135405	1	0.448603748955688	0.0862177304832814	0.344847943214147	0.185197684912057	0.103755805741541	0.778864272673811
FBgn0019643	AANAT1	2R	24139563	24157762	1	5.42834493479089	2.29000395947863e-07	10.4924839551506	1.73724048245353e-07	-5.06413902035967	0.000401591125632604
FBgn0015544	spag	2R	24159384	24161503	1	-1.7409886682181	5.19514928580064e-05	-1.17397359948394	0.00108095383758679	-0.567015068734162	0.091914998272722
FBgn0034985	CG3328	2R	24162489	24173660	1	1.14849604339709	0.000404241097070323	6.77877768798776	2.15652005190163e-07	-5.63028164459067	1.71542512951293e-06
FBgn0034988	cN-IIIB	2R	24195498	24197027	1	0.161938521046809	0.460366110890596	0.382792323134654	0.107057613290003	-0.220853802087845	0.447786873977136
FBgn0034989	CG3356	2R	24197824	24202187	1	-0.895790451288467	0.00151733930971535	0.243986804484915	0.280998052403755	-1.13977725577338	0.00206298221605443
FBgn0050418	nord	2R	24243255	24255094	1	9.40576510735898	2.12310408156664e-07	2.46146885194661	2.60722900282087e-05	6.94429625541237	1.51145704376534e-05
FBgn0034996	CG13575	2R	24255327	24257414	1	3.35941642033548	0.036516702817639	0.229581314317331	0.832379245564532	3.12983510601814	0.133122136877355
FBgn0005636	nvy	2R	24275734	24291084	1	1.18391982864527	0.113761834608421	-1.08025813060566	0.127691004927214	2.26417795925093	0.0255252480570545
FBgn0034999	Fatp3	2R	24294097	24298111	1	2.5334815591017	0.00035709705766446	3.35567039795147	0.000203246944926376	-0.822188838849776	0.306321161865712
FBgn0003888	betaTub60D	2R	24305881	24313099	1	-1.64983336831754	0.000334856880880128	-4.51012059873272	9.62096150198861e-07	2.86028723041518	9.13177580827943e-05
FBgn0004101	bs	2R	24342861	24376473	1	-0.598494283879263	0.0223840346921146	-1.04960282128833	0.0011894908381115	0.451108537409065	0.14317588065768
FBgn0005638	slbo	2R	24331522	24334307	-1	-5.23063489322508	0.0268273404306086	-11.1432421604699	2.44706996794453e-05	5.91260726724478	0.000598049181465533
FBgn0050419	CG30419	2R	24212491	24229795	-1	10.0543655241753	5.76531401263555e-06	10.0543655241753	1.25914478089689e-05	0	1
FBgn0034986	mRpS17	2R	24173665	24174441	-1	0.447263548222227	0.0563546157887167	0.863408086534352	0.00309832023891397	-0.416144538312124	0.149746643200035
FBgn0041582	tamo	2R	24126638	24133551	-1	-1.8302165605901	2.28642692780477e-05	-2.66350765227012	2.70910336932771e-06	0.833291091680027	0.0149263058247113
FBgn0023081	gek	2R	24092079	24098636	-1	-0.629881574767228	0.0269241125963108	0.139585219138361	0.606050314282753	-0.769466793905589	0.0338274936755162
FBgn0002787	Rpn8	2R	24400028	24404527	1	0.82393872384231	0.00436917392834543	0.426983199953249	0.0836504438864669	0.396955523889061	0.180538045893656
FBgn0035010	CG13579	2R	24455292	24490656	1	9.75107521170335	8.9508995616081e-06	9.75107521170335	1.95270553562384e-05	0	1
FBgn0050169	Brca2	2R	24526172	24529581	1	-2.02450884798658	5.29331045532349e-05	-0.732075299003512	0.039004828150676	-1.29243354898306	0.00632704950684491
FBgn0035020	CG13585	2R	24531594	24533391	1	0.929032392774483	0.000544651087132575	0.000713778879612301	1	0.92831861389487	0.00250644241849955
FBgn0035023	ITP	2R	24537421	24558961	1	-0.487115268282953	0.262751234573945	-0.790113851208143	0.0856512929960304	0.30299858292519	0.604740918223932
FBgn0035024	CG11414	2R	24561607	24565058	1	-0.83430879254832	0.0028354074700112	-0.31687574525905	0.172823798660426	-0.51743304728927	0.0824303914592994
FBgn0035025	uri	2R	24565554	24568082	1	-2.2575429655269	2.3446188908854e-05	-1.29320599776318	0.00150619096645571	-0.964336967763718	0.0211183956541637
FBgn0035027	CG3511	2R	24571627	24574503	1	1.00375151600947	0.00043846367347641	1.08902662352362	0.000342310865043332	-0.085275107514153	0.765458194999101
FBgn0020521	pio	2R	24581245	24597862	1	3.33765457378724	0.000502456517779446	2.47962914096079	0.00317186987372472	0.858025432826455	0.437740736740579
FBgn0035033	CG3548	2R	24599947	24602367	1	1.81213131650822	1.2512948290285e-05	0.754749328940557	0.00370658644651074	1.05738198756766	0.00196680416111771
FBgn0035035	Samtor	2R	24603572	24604670	1	-0.648481601275538	0.0163566493195699	-0.107753550078584	0.67057869149517	-0.540728051196954	0.0925162944213501
FBgn0035039	Adck	2R	24611703	24613906	1	-0.688748191870163	0.00961239202636427	0.0294842407789036	0.909153122276608	-0.718232432649066	0.0280185160962241
FBgn0035044	CG3663	2R	24661503	24662409	1	-0.48880944997076	0.207217125531385	0.17457162837945	0.674720635512085	-0.66338107835021	0.196518886405228
FBgn0035046	ND-19	2R	24664398	24665439	1	0.590114730981404	0.0095739708718993	0.750431957615329	0.00308094517128008	-0.160317226633925	0.529371462838468
FBgn0035047	Pof	2R	24669397	24671577	1	1.29446910673449	0.000281760120673995	1.1763010613759	0.000681367949529387	0.118168045358591	0.72432285248106
FBgn0035049	Mmp1	2R	24671294	24688184	-1	-3.81310595742539	1.49399100654451e-06	-2.44765130488452	3.55638199433739e-05	-1.36545465254087	0.00567280561100279
FBgn0260456	CG4806	2R	24666158	24668343	-1	-1.34011686330089	5.58827368059884e-05	-0.833052692917015	0.00177917758491556	-0.507064170383871	0.0583520228080593
FBgn0035041	CG13594	2R	24615423	24638588	-1	8.34290776611479	1.28828703749986e-06	7.96108123677321	3.16168922224018e-06	0.381826529341586	0.890971853229544
FBgn0035040	CG4741	2R	24610801	24615158	-1	6.71380546610507	1.73508357034703e-05	5.40285061766627	6.34837310047604e-05	1.3109548484388	0.510069115017809
FBgn0035036	CG4707	2R	24604595	24607023	-1	0.966988308412101	0.000692832668060265	0.75584560608012	0.00370986709361638	0.211142702331981	0.420637625968839
FBgn0035032	ATPsynF	2R	24599088	24599821	-1	0.943913471530159	0.00193025441573655	0.446541629064519	0.0707912483838547	0.49737184246564	0.0969646078838662
FBgn0069913	CG4681	2R	24578247	24579827	-1	1.5066572637845	0.0324963309918559	1.26848080296795	0.0808142126768928	0.238176460816551	0.838922300415912
FBgn0035026	Fcp1	2R	24567987	24571821	-1	0.477331923509412	0.047232894939289	0.177180140523629	0.435382262070194	0.300151782985783	0.29486568097985
FBgn0016687	Nurf-38	2R	24558967	24561087	-1	0.970427518843315	0.000827365563511936	0.625096856499376	0.0113203463358077	0.345330662343939	0.191026592595969
FBgn0035016	CG4612	2R	24521874	24526089	-1	0.169082170278214	0.586642307000352	-0.362021837106986	0.251077836835091	0.5311040073852	0.18570401153326
FBgn0010414	SerT	2R	24404595	24411074	-1	7.22295071078079	2.10783759676458e-06	5.20881840582368	9.62235444701753e-06	2.01413230495711	0.114221164833677
FBgn0000037	mAChR-A	2R	24378630	24390294	-1	4.36372450047831	2.8740743643911e-05	6.39812201155503	2.19408064812004e-05	-2.03439751107673	0.14317588065768
FBgn0050421	Usp15-31	2R	24743749	24756976	1	-1.45390178173154	2.09892905382661e-05	-1.00734566023192	0.00035413172726681	-0.446556121499619	0.0732826809975438
FBgn0035059	CG3894	2R	24763167	24766750	1	0.889339575347519	0.00250364778438746	0.410068449577745	0.0902953006444672	0.479271125769773	0.109877507778246
